geoid,date,mean_prcp
5123401,2018-08-31,2.1204659938812256
5123301,2018-08-31,2.09375
5123421,2018-08-31,2.080949306488037
5123409,2018-08-31,2.008509874343872
5123302,2018-08-31,2.1038472652435303
5123442,2018-08-31,2.0768730640411377
5123414,2018-08-31,2.075946807861328
5122923,2018-08-31,14.202003479003906
5122938,2018-08-31,17.402944564819336
5122940,2018-08-31,13.846327781677246
5124457,2018-08-31,15.561336517333984
5123966,2018-08-31,19.629608154296875
5122205,2018-08-31,2.2616095542907715
5122213,2018-08-31,2.2404096126556396
5124486,2018-08-31,12.277461051940918
5122812,2018-08-31,11.683913230895996
5124174,2018-08-31,12.015259742736816
5124122,2018-08-31,12.310269355773926
5124121,2018-08-31,11.097908020019531
5124315,2018-08-31,10.350839614868164
5123950,2018-08-31,11.55727767944336
5124631,2018-08-31,3.54333233833313
5124239,2018-08-31,3.205071449279785
5123921,2018-08-31,17.112598419189453
5122580,2018-08-31,6.640533447265625
5122408,2018-08-31,5.172788143157959
5124312,2018-08-31,12.060711860656738
5124330,2018-08-31,9.505332946777344
5123934,2018-08-31,16.81027603149414
5123923,2018-08-31,17.077774047851562
5123234,2018-08-31,11.083610534667969
5120130,2018-08-31,3.743130922317505
5122630,2018-08-31,6.197512149810791
5120106,2018-08-31,8.851470947265625
5123882,2018-08-31,7.712656021118164
5122504,2018-08-31,6.535484313964844
5122509,2018-08-31,5.369792461395264
5123148,2018-08-31,8.36850357055664
5120190,2018-08-31,2.2045950889587402
5122182,2018-08-31,2.1353204250335693
5122042,2018-08-31,2.33657169342041
5122181,2018-08-31,2.215463876724243
5122035,2018-08-31,2.7265625
5120115,2018-08-31,5.7907586097717285
5120187,2018-08-31,5.078896999359131
5120181,2018-08-31,3.601738452911377
5122642,2018-08-31,6.011387348175049
5124149,2018-08-31,12.138279914855957
5124141,2018-08-31,14.029610633850098
5124138,2018-08-31,10.867414474487305
5124137,2018-08-31,12.125194549560547
5124067,2018-08-31,9.703337669372559
5124088,2018-08-31,10.035881042480469
5124363,2018-08-31,6.961289882659912
5122973,2018-08-31,13.27347183227539
5123116,2018-08-31,10.498197555541992
5123229,2018-08-31,12.539698600769043
5123294,2018-08-31,12.072083473205566
5124078,2018-08-31,12.761631965637207
5124168,2018-08-31,12.55103588104248
5123851,2018-08-31,0.48649609088897705
