geoid,date,mean_prcp
0136530,2004-09-03,2.6307263374328613
0136550,2004-09-03,5.465755462646484
0136576,2004-09-03,7.676334857940674
0136053,2004-09-03,13.923538208007812
0136017,2004-09-03,15.966886520385742
0136317,2004-09-03,11.175971984863281
0135184,2004-09-03,0.011706022545695305
0135111,2004-09-03,0.008223730139434338
0135957,2004-09-03,3.7123286724090576
0136052,2004-09-03,19.20781707763672
0136032,2004-09-03,10.225014686584473
0136203,2004-09-03,9.233201026916504
0136855,2004-09-03,6.699753761291504
0136863,2004-09-03,7.046963214874268
0135959,2004-09-03,5.599232196807861
0136790,2004-09-03,1.805747628211975
0136558,2004-09-03,4.609504699707031
0136784,2004-09-03,2.730890989303589
0136446,2004-09-03,4.430765628814697
0136751,2004-09-03,3.9300920963287354
0136256,2004-09-03,12.530057907104492
0136330,2004-09-03,13.431401252746582
0136034,2004-09-03,19.867076873779297
0135089,2004-09-03,12.710027694702148
0135183,2004-09-03,5.671025276184082
0136080,2004-09-03,8.509464263916016
0136455,2004-09-03,4.2578125
0136476,2004-09-03,0
0136046,2004-09-03,20.4259090423584
0135622,2004-09-03,0
0135033,2004-09-03,0
0135619,2004-09-03,0
0135771,2004-09-03,2.5188257694244385
0135975,2004-09-03,2.791532039642334
0135594,2004-09-03,0
0135585,2004-09-03,0
0136375,2004-09-03,5.816425800323486
0135469,2004-09-03,0
0135441,2004-09-03,0
0136738,2004-09-03,0
0136373,2004-09-03,4.470874786376953
0135752,2004-09-03,1.9046566486358643
0135746,2004-09-03,1.6845309734344482
0135774,2004-09-03,0.7758312225341797
0135958,2004-09-03,1.5514191389083862
0135023,2004-09-03,0
0135205,2004-09-03,1.8462826013565063
0135211,2004-09-03,1.4851096868515015
0135222,2004-09-03,2.049304962158203
0135218,2004-09-03,1.4177236557006836
0135116,2004-09-03,1.4771459102630615
0135036,2004-09-03,0
0135062,2004-09-03,0
0135544,2004-09-03,0
0135586,2004-09-03,0
0135677,2004-09-03,0
0135614,2004-09-03,0
0135650,2004-09-03,0
0135651,2004-09-03,0
0136877,2004-09-03,8.7664642333984375
0136849,2004-09-03,11.859375953674316
0136865,2004-09-03,13.997023582458496
0135613,2004-09-03,0
0135611,2004-09-03,0
0135647,2004-09-03,0
0135615,2004-09-03,0
0135801,2004-09-03,0
0135808,2004-09-03,0
0136783,2004-09-03,0.09111177921295166
0136748,2004-09-03,0
0136521,2004-09-03,5.805635929107666
0136444,2004-09-03,1.9295995235443115
0136117,2004-09-03,16.035680770874023
0136110,2004-09-03,13.345797538757324
0136756,2004-09-03,0.039106808602809906
0135461,2004-09-03,0
0135004,2004-09-03,3.5846168994903564
0135052,2004-09-03,4.379419803619385
0135186,2004-09-03,3.337529182434082
0135470,2004-09-03,0
0135453,2004-09-03,0
0135405,2004-09-03,0
0135503,2004-09-03,0
0135578,2004-09-03,0
0136585,2004-09-03,6.043280601501465
0136539,2004-09-03,5.017780780792236
0136723,2004-09-03,2.745990514755249
0135572,2004-09-03,0
0136066,2004-09-03,8.963561058044434
0136551,2004-09-03,7.2928571701049805
0136535,2004-09-03,3.225701093673706
0136542,2004-09-03,0
0136374,2004-09-03,12.1918363571167
0135115,2004-09-03,0.9673858880996704
0135180,2004-09-03,0.12429958581924438
