geoid,max_pct_out,avg_customer_hrs_out
12001,0.05030220225795252,15.010054085455822
12003,0.2791403504012118,55.93150547146035
12005,0.01851935350343619,0.9471144534987586
12007,0.2310271266425191,83.1842030179391
12009,0.7012683121423502,379.4116024247611
12011,0.01489004171315425,4.846968105684094
12013,0.00357830992580686,0.2143496466610532
12015,0.03697074243724737,1.9720981020212025
12017,0.01946183401504856,1.209976425782768
12019,0.3966669458344439,163.22310656779976
12021,0.02190153538669267,2.2076997289499416
12023,0.10477830147700971,23.01923904721071
12027,0.04321278705539277,1.5379148220785437
12029,0.06975380777449493,3.7266751952279327
12031,1,379.9393856951043
12033,0.00583596860997045,0.5871468788050846
12035,1,982.7060109125008
12037,0.11203214892006132,4.475645227973762
12039,0.01973898522587365,1.3338680761523476
12041,0.21377641092806696,5.159016773601002
12043,0.03004126993157595,0.8733573820580445
12045,0.1006554177358499,1.1754944103998173
12047,0.01475995179323473,0.36543288633597654
12049,0.02162780359276304,0.9524804566302184
12051,0.00901475223098322,1.2137245129662644
12053,0.02063827260435748,1.3944370353001567
12055,0.03938215953138076,1.879061646024847
12057,0.00779647105768981,0.8199195887455119
12059,0.00466800304068379,0.19799531972537596
12061,0.5297826793998346,278.8474887096906
12063,0.00451350857927332,0.501294602096324
12065,0.15557874422551743,4.909755357050159
12067,0.01431487214388705,0.9529336906435396
12069,0.06055891255875629,22.33238951784988
12071,0.0145337839426651,0.9808055097478998
12073,0.00473563952735308,0.36883477272002313
12075,0.04033905643670311,2.747926529956223
12077,0.05536803399797757,3.0158639930806617
12079,0.06078366032339488,3.472220859094951
12081,0.0191282399902519,1.5402596962985515
12083,0.12911341459116332,44.14542542712213
12085,0.6122977747665681,241.25348862165433
12086,0.01506578256404167,4.544841737840328
12087,0.00421617004620976,0.20039331601419916
12089,0.4746785044821412,165.37013556762923
12091,0.00593866239673204,0.8855067435705536
12093,0.22375946651724393,33.58662552636108
12095,0.10273657203109386,29.14739254716486
12097,0.04639576665351718,4.384934514064669
12099,0.1200974784308526,31.54281581414364
12101,0.01315971145074557,0.8396413871576309
12103,0.0073902165265382,0.9708305764198496
12105,0.01975277484004188,1.2847596063600453
12107,0.7797537693587131,409.4186097505997
12109,0.772434502817064,420.60358887401424
12111,0.30604395264542655,193.9813178128621
12113,0.00278413064560488,0.22296037882225825
12115,0.0246398424997414,2.261672576426896
12117,0.34555787393390525,148.18125843212837
12119,0.00570019814154144,0.5943991109173354
12121,0.07203905391012683,8.331016744611746
12123,0.1099558975551908,2.629512201247021
12125,0.19206114243943376,42.92256235703907
12127,0.8852392136818826,663.0849695225179
12129,0.05173251091381579,2.6966200107838327
12131,0.01340805458365577,1.712040654572401
12133,0.04153213748009963,0.9527952981478592
13001,0.04803377835438069,7.179386562143013
13003,0.3312016325502327,4.358247273900641
13005,0.00551814143144521,1.6140742947471236
13007,0,0
13009,0.00693740642697713,0.3562069876198932
13011,0.0043550373799899,0.12719433252292875
13013,0.00837828900480651,0.20354795629514316
13015,0.0809756538941549,1.7470150948293357
13017,1.245200416655891e-4,0.00424289144669868
13019,0.00894303926191072,0.25715172995315144
13021,0.01220643527654772,0.18563734174230637
13023,0.00217398897466984,0.13169141791635253
13025,0.09073257109743042,9.57128538043314
13027,0.0529302280510518,0.4096936498594772
13029,0.36101003573486,283.035200044514
13031,0.5049547766098287,228.1082311649816
13033,0.10763487213466774,5.507425122699533
13035,0.00231525658581926,0.12119328741278504
13037,0.00311455269324926,0.10107157817992504
13039,0.4943728097497083,172.8503219471169
13043,0.42252813780298226,177.60826288278588
13045,0.01516228466955382,1.0362086179529184
13047,1.6773281008858565e-4,0.00406422881606651
13049,0.342501441594528,139.262357144922
13051,1,903.4625756831864
13053,9.661182939600724e-4,0.03657720022069441
13055,0.2518073336796512,1.313561830267392
13057,0.01628646591193105,0.8583968306236279
13059,0.04830656853311169,0.86452261129279
13061,0.00138217246248803,0.05232899450928378
13063,0.00825053721073143,0.32089627040307706
13065,0.08768304423497723,1.8498866837975712
13067,0.00464200475781031,0.22588448611365172
13069,0.01087395479046832,0.20584374814569892
13071,0.00136917717048529,0.04765015919858459
13073,0.01129951621428328,0.6313179435401437
13075,3.926146579455944e-4,0.00396383342648209
13077,0.0023780141558581,0.14586314951792534
13079,0.00506747918665097,0.17678027374245053
13081,0,0
13083,9.541320959437076e-4,0.1579108770208576
13085,0.12244727423450127,4.97787776174497
13087,0.00486629701464323,0.17608302322961936
13089,0.00523339247268104,0.7850768519475846
13091,0.02225836173357361,0.6328358072249098
13093,0.00562659144100781,0.102638127312479
13095,3.468858997500746e-4,0.03239494640660001
13097,0.03017547688123808,0.22168296786347896
13099,9.978422528441827e-4,0.02795591835218839
13101,5.406605216041541e-4,0.09211223639173612
13103,1,932.9881983696056
13105,1.08104822346737e-4,4.092844278510904e-4
13107,0.03067153026298545,11.919546445432688
13109,0.512869751611092,316.2181673429531
13111,0,0
13113,0.00251914864349586,0.09995586511955731
13115,0.03458059978901658,1.221104527048522
13117,4.292891126853944e-5,0.01121447943646508
13119,0.04224455283381606,1.31994995712117
13121,0.00325311415055067,0.9099012607427844
13123,0.10542281555924515,9.769646885014147
13125,0.01897579554345846,1.4540878793137737
13127,0.9849579465897826,668.8944542876683
13129,0.00606965551564943,0.2606901445120781
13131,0,0
13133,0.05861438518718632,1.7429846050500364
13135,0.00389902265025323,0.12339894200524472
13137,0.00331466151712771,0.16496251123302197
13139,0.01097972682643941,0.3452672218736444
13141,0.01036855339747404,0.4604540824904539
13143,0.04142811831264416,0.4483739046961687
13145,0.00381774287172511,0.2193904543070211
13147,8.229587311462443e-4,0.0722846688775125
13149,1.856470811834021e-4,0.0133543231221699
13151,6.087843060041607e-4,0.04752191870264432
13153,0.0019140020357921,0.34002783218664623
13155,0.0062807602370462,0.5231365326199287
13157,0.00338510593646705,0.2579916043595535
13159,0.00620739291197449,0.4823923321519183
13161,0.02518146238568812,0.3619271831378542
13163,0.01521722092135487,1.623570552119767
13165,0.17870329937476934,1.7878800189467785
13167,9.855628829701947e-4,0.02705219440129161
13169,7.913444701658363e-4,0.04254358367898553
13171,0.06902282589357378,0.6036888302223172
13173,0.00179794791868362,0.03828950817752471
13175,0.0069563484619297,0.5158791583539737
13177,0.0018334678432632,0.20039814381006463
13179,0.3890388005884504,255.6991579795728
13181,0.26934682712910013,4.125502000073212
13183,0.3102008730584257,234.69661170547607
13185,0.00737550915617605,0.3029565719783235
13187,0.0041589099841912,0.5070622318987932
