geoid,max_pct_out,avg_customer_hrs_out
01001,0.00461197253671364,0.3944764300207847
01003,0.03948981704261731,1.084109620588453
01005,0.07117380642360875,0.8788391449454382
01007,0.00418357208157996,0.03230445830933277
01009,0.00102659016158275,0.03581333778595231
01011,0.0988494231789492,3.5163440595422375
01013,0.00969162522507285,0.8430079601227681
01015,9.25876856133262e-4,0.04517108836034318
01017,0,0
01019,0,0
01021,0.01215062232595007,0.7785318492781904
01023,0,0
01025,0,0
01027,0.02700094773068172,0.5722262416114015
01029,0,0
01031,0.00460905757230079,0.7539526043819913
01033,0,0
01035,0.0041583726332048,0.1066047840246999
01037,0.02181477448062226,1.4399351279837391
01039,0.00357956580569661,0.2392263952390974
01041,0.03339219186697335,4.436013000365724
01043,0.0474345146283299,7.5489730318037696
01045,0.00315161679291456,0.05537992554257586
01047,0.04103750454625083,0.20153482614746035
01049,0,0
01051,0.01207123863342157,0.7907134251944935
01053,0,0
01055,0,0
01057,2.22482598339272e-4,0.00773078808516652
01059,0,0
01061,0.05406327139644309,4.131634842004116
01063,0,0
01065,0,0
01067,2.280711607921424e-4,0.00792497851779521
01069,0.03221266526377543,2.1747146845627614
01071,0,0
01073,0,0
01075,0.03326951616006578,3.021307147340392
01077,0.02342425577592365,3.6355327649867095
01079,0.00138890472473682,0.02471358194002051
01081,0.00398515031806101,0.08501088946415407
01083,0,0
01085,0.00942327877976289,0.9459334838854682
01087,0.07948666414123667,2.5429541670659064
01089,0.01241041163255442,0.5877520132854339
01091,0,0
01093,0.02049139617423162,1.7184375559047345
01095,0,0
01097,3.828451826702783e-5,0.00121944536285005
01099,6.462682629529099e-4,0.03707091790067928
01101,8.88656718376058e-4,0.1217840527659384
01103,0.00115547894523166,0.0409672200448725
01105,2.4754762312866974e-4,9.557492634278258e-4
01107,0,0
01109,0.02770760421923009,2.663191541332788
01111,0,0
01113,0,0
01115,0.00153962908186851,0.10114468994439416
01117,7.446146631508557e-4,0.03410303422631244
01119,0,0
01121,0.02472520914037745,1.1061126165520747
01123,0.00386214247340348,0.06539383290844379
01125,0,0
01127,8.124627848804542e-4,0.00313681342764661
01129,2.548965683780527e-4,0.00393649035120773
01131,0.01329905017267734,0.4968471656191162
01133,0.11975944181136136,6.5379676815671575
12001,0.5597071062319289,332.7389325046735
12003,1,708.6838121265374
12005,0.1287214699708495,8.552851111667357
12007,1,521.5386976473774
12009,1,861.9620388553072
12011,1,858.7588834492817
12013,0.3696234861922029,41.44184244028902
12015,1,763.13857501192
12017,0.7542573649746548,697.8176871946227
12019,0.7722155593332963,253.4128814171192
12021,1,1507.5471827589583
12023,1,529.3448517826704
12027,1,945.6073633372932
12029,1,990.3443589055316
12031,1,438.8313171221504
12033,0.01234386876101895,2.412769284830899
12035,1,985.2286724722
12037,0.35776596873492555,395.5567449783349
12039,0.4088347240752789,187.05506305555164
12041,1,859.2737079273695
12043,0.8666578359263889,579.3270401642433
12045,0.30913354620766625,62.35150721668877
12047,1,985.6938435894526
12049,1,1042.048458412152
12051,1,872.4096521856225
12053,0.09724523378234196,123.837951194708
12055,1,1580.646336716555
12057,0.39324557064633986,386.8594037632417
12059,0.12534137032792256,4.5833200097901905
12061,1,674.990515510812
12063,0.01962513839710973,0.9945841212124392
12065,1,1293.9366051180218
12067,1,1350.9073943761923
12069,0.877381069277215,675.7188276417278
12071,1,848.5755145825032
12073,0.3762522679980508,112.7952414825877
12075,0.8399865761689039,781.0662289592238
12077,0.6345888120998531,101.9882426289133
12079,0.983705202837156,877.7866609508688
12081,1,652.5473022722055
12083,1,844.1603043740377
12085,1,815.8407938826322
12086,1,921.4676530278612
12087,1,758.0384446528091
12089,1,627.341539617357
12091,0.01687513457473645,1.0229509608186895
12093,1,1204.1205531150913
12095,0.5718597336340585,576.1359029087556
12097,0.5310185623646771,341.5660866542056
12099,1,807.3921975014176
12101,0.4096864651719518,463.2513628149173
12103,0.8241067642270862,1023.8826124912108
12105,0.4547782965485376,534.2392495050804
12107,1,908.629785225176
12109,1,621.9517595259421
12111,1,557.149520725351
12113,0.03020287812022882,3.9053478608334062
12115,1,740.221722915116
12117,0.912627010959071,851.0904600253667
12119,0.5964660740267362,362.573616816841
12121,1,1001.7145552425186
12123,1,858.4026742528846
12125,1,505.25883874426097
12127,1,801.8818710348293
12129,0.5081469836183624,377.0472770751269
12131,0.01351448230662412,1.2551287357606522
12133,0.15951959148977174,7.867919200541975
13001,1,783.276168966047
13003,1,1004.0320796761442
13005,0.7857945159299181,281.86242090580805
13007,0.21854337628781267,76.08955124368235
13009,0.7660283618611482,523.3152992343047
13011,0.9286399533408772,745.9240906268287
13013,0.4558365880315081,191.8558114618358
13015,0.03626282109585307,2.5484467511429867
13017,0.41214592220843466,278.81323541061175
13019,0.3942969178590359,219.1639595571876
13021,0.6139153595100428,475.01035875620266
13023,0.5684145613789914,298.35355212573364
13025,1,446.55931232362263
13027,0.1213080861227035,105.93755319147236
13029,0.22831478008194267,103.61348802711302
13031,0.3446703833646111,90.16462656873306
13033,0.1952072062593534,65.68508666990321
13035,0.7154819310483356,289.16166272472503
13037,0.5169477284163242,108.45666323246994
